SuperstructureState, PDPVoltage, PDPTotalPower, PDPTemp, timestamp
IDLE, 0.0, 0.0, 0.0, 604.38197
IDLE, 0.0, 0.0, 0.0, 604.39795
IDLE, 0.0, 0.0, 0.0, 604.424799
IDLE, 0.0, 0.0, 0.0, 604.442331
IDLE, 0.0, 0.0, 0.0, 604.460914
IDLE, 0.0, 0.0, 0.0, 604.469581
IDLE, 0.0, 0.0, 0.0, 604.481191
IDLE, 0.0, 0.0, 0.0, 604.505403
IDLE, 0.0, 0.0, 0.0, 604.522873
IDLE, 0.0, 0.0, 0.0, 604.548951
IDLE, 0.0, 0.0, 0.0, 604.564163
IDLE, 0.0, 0.0, 0.0, 604.581725
IDLE, 0.0, 0.0, 0.0, 604.599532
IDLE, 0.0, 0.0, 0.0, 604.617117
IDLE, 0.0, 0.0, 0.0, 604.628277
IDLE, 0.0, 0.0, 0.0, 604.654454
IDLE, 0.0, 0.0, 0.0, 604.673721
IDLE, 0.0, 0.0, 0.0, 604.693076
IDLE, 0.0, 0.0, 0.0, 604.717364
IDLE, 0.0, 0.0, 0.0, 604.738291
IDLE, 0.0, 0.0, 0.0, 604.758658
IDLE, 0.0, 0.0, 0.0, 604.776955
IDLE, 0.0, 0.0, 0.0, 604.801914
IDLE, 0.0, 0.0, 0.0, 604.812897
IDLE, 0.0, 0.0, 0.0, 604.836706
IDLE, 0.0, 0.0, 0.0, 604.856601
IDLE, 0.0, 0.0, 0.0, 604.877204
IDLE, 0.0, 0.0, 0.0, 604.902935
IDLE, 0.0, 0.0, 0.0, 604.914674
IDLE, 0.0, 0.0, 0.0, 604.944921
IDLE, 0.0, 0.0, 0.0, 604.962553
IDLE, 0.0, 0.0, 0.0, 604.98066
IDLE, 0.0, 0.0, 0.0, 605.006349
IDLE, 0.0, 0.0, 0.0, 605.018418
IDLE, 0.0, 0.0, 0.0, 605.038088
IDLE, 0.0, 0.0, 0.0, 605.045479
IDLE, 0.0, 0.0, 0.0, 605.053408
IDLE, 0.0, 0.0, 0.0, 605.07303
IDLE, 0.0, 0.0, 0.0, 605.093877
IDLE, 0.0, 0.0, 0.0, 605.113788
IDLE, 0.0, 0.0, 0.0, 605.134501
IDLE, 0.0, 0.0, 0.0, 605.154145
IDLE, 0.0, 0.0, 0.0, 605.174839
IDLE, 0.0, 0.0, 0.0, 605.195182
IDLE, 0.0, 0.0, 0.0, 605.217476
IDLE, 0.0, 0.0, 0.0, 605.233185
IDLE, 0.0, 0.0, 0.0, 605.250347
IDLE, 0.0, 0.0, 0.0, 605.269732
IDLE, 0.0, 0.0, 0.0, 605.289099
IDLE, 0.0, 0.0, 0.0, 605.310952
IDLE, 0.0, 0.0, 0.0, 605.333342
IDLE, 0.0, 0.0, 0.0, 605.359842
IDLE, 0.0, 0.0, 0.0, 605.378683
IDLE, 0.0, 0.0, 0.0, 605.405277
IDLE, 0.0, 0.0, 0.0, 605.421988
IDLE, 0.0, 0.0, 0.0, 605.447553
IDLE, 0.0, 0.0, 0.0, 605.468706
IDLE, 0.0, 0.0, 0.0, 605.486308
IDLE, 0.0, 0.0, 0.0, 605.510495
IDLE, 0.0, 0.0, 0.0, 605.527509
IDLE, 0.0, 0.0, 0.0, 605.545395
IDLE, 0.0, 0.0, 0.0, 605.566364
IDLE, 0.0, 0.0, 0.0, 605.585517
IDLE, 0.0, 0.0, 0.0, 605.61135
IDLE, 0.0, 0.0, 0.0, 605.629279
IDLE, 0.0, 0.0, 0.0, 605.646554
IDLE, 0.0, 0.0, 0.0, 605.669927
IDLE, 0.0, 0.0, 0.0, 605.690664
IDLE, 0.0, 0.0, 0.0, 605.712605
IDLE, 0.0, 0.0, 0.0, 605.736081
IDLE, 0.0, 0.0, 0.0, 605.75854
IDLE, 0.0, 0.0, 0.0, 605.775896
IDLE, 0.0, 0.0, 0.0, 605.798751
IDLE, 0.0, 0.0, 0.0, 605.819532
IDLE, 0.0, 0.0, 0.0, 605.833302
IDLE, 0.0, 0.0, 0.0, 605.857982
IDLE, 0.0, 0.0, 0.0, 605.87757
IDLE, 0.0, 0.0, 0.0, 605.897038
IDLE, 0.0, 0.0, 0.0, 605.917989
IDLE, 0.0, 0.0, 0.0, 605.942973
IDLE, 0.0, 0.0, 0.0, 605.960382
IDLE, 0.0, 0.0, 0.0, 605.979236
IDLE, 0.0, 0.0, 0.0, 606.000107
IDLE, 0.0, 0.0, 0.0, 606.026312
IDLE, 0.0, 0.0, 0.0, 606.046942
IDLE, 0.0, 0.0, 0.0, 606.06761
IDLE, 0.0, 0.0, 0.0, 606.090651
IDLE, 0.0, 0.0, 0.0, 606.112606
IDLE, 0.0, 0.0, 0.0, 606.132463
IDLE, 0.0, 0.0, 0.0, 606.150129
IDLE, 0.0, 0.0, 0.0, 606.169867
IDLE, 0.0, 0.0, 0.0, 606.185832
IDLE, 0.0, 0.0, 0.0, 606.204453
IDLE, 0.0, 0.0, 0.0, 606.225349
IDLE, 0.0, 0.0, 0.0, 606.243549
IDLE, 0.0, 0.0, 0.0, 606.266921
IDLE, 0.0, 0.0, 0.0, 606.287455
IDLE, 0.0, 0.0, 0.0, 606.30864
IDLE, 0.0, 0.0, 0.0, 606.323898
IDLE, 0.0, 0.0, 0.0, 606.342484
IDLE, 0.0, 0.0, 0.0, 606.367131
IDLE, 0.0, 0.0, 0.0, 606.380826
IDLE, 0.0, 0.0, 0.0, 606.407085
IDLE, 0.0, 0.0, 0.0, 606.42409
IDLE, 0.0, 0.0, 0.0, 606.439812
IDLE, 0.0, 0.0, 0.0, 606.461611
IDLE, 0.0, 0.0, 0.0, 606.480613
IDLE, 0.0, 0.0, 0.0, 606.499941
IDLE, 0.0, 0.0, 0.0, 606.523909
IDLE, 0.0, 0.0, 0.0, 606.543501
IDLE, 0.0, 0.0, 0.0, 606.568734
IDLE, 0.0, 0.0, 0.0, 606.587706
IDLE, 0.0, 0.0, 0.0, 606.60412
IDLE, 0.0, 0.0, 0.0, 606.628701
IDLE, 0.0, 0.0, 0.0, 606.644559
IDLE, 0.0, 0.0, 0.0, 606.671633
IDLE, 0.0, 0.0, 0.0, 606.689479
IDLE, 0.0, 0.0, 0.0, 606.707907
IDLE, 0.0, 0.0, 0.0, 606.730193
IDLE, 0.0, 0.0, 0.0, 606.749643
IDLE, 0.0, 0.0, 0.0, 606.772882
IDLE, 0.0, 0.0, 0.0, 606.79435
IDLE, 0.0, 0.0, 0.0, 606.81101
IDLE, 0.0, 0.0, 0.0, 606.835962
IDLE, 0.0, 0.0, 0.0, 606.853218
IDLE, 0.0, 0.0, 0.0, 606.876069
IDLE, 0.0, 0.0, 0.0, 606.900373
IDLE, 0.0, 0.0, 0.0, 606.917745
IDLE, 0.0, 0.0, 0.0, 606.938906
IDLE, 0.0, 0.0, 0.0, 606.96656
IDLE, 0.0, 0.0, 0.0, 606.988055
IDLE, 0.0, 0.0, 0.0, 607.013003
IDLE, 0.0, 0.0, 0.0, 607.035789
IDLE, 0.0, 0.0, 0.0, 607.065285
IDLE, 0.0, 0.0, 0.0, 607.078174
IDLE, 0.0, 0.0, 0.0, 607.098648
IDLE, 0.0, 0.0, 0.0, 607.10727
IDLE, 0.0, 0.0, 0.0, 607.115503
IDLE, 0.0, 0.0, 0.0, 607.140827
IDLE, 0.0, 0.0, 0.0, 607.16844
IDLE, 0.0, 0.0, 0.0, 607.19634
IDLE, 0.0, 0.0, 0.0, 607.213431
IDLE, 0.0, 0.0, 0.0, 607.24186
IDLE, 0.0, 0.0, 0.0, 607.26196
IDLE, 0.0, 0.0, 0.0, 607.27846
IDLE, 0.0, 0.0, 0.0, 607.305002
IDLE, 0.0, 0.0, 0.0, 607.318404
IDLE, 0.0, 0.0, 0.0, 607.348738
IDLE, 0.0, 0.0, 0.0, 607.365952
IDLE, 0.0, 0.0, 0.0, 607.381962
IDLE, 0.0, 0.0, 0.0, 607.409262
IDLE, 0.0, 0.0, 0.0, 607.430366
IDLE, 0.0, 0.0, 0.0, 607.449959
IDLE, 0.0, 0.0, 0.0, 607.479494
IDLE, 0.0, 0.0, 0.0, 607.49934
IDLE, 0.0, 0.0, 0.0, 607.528568
IDLE, 0.0, 0.0, 0.0, 607.549184
IDLE, 0.0, 0.0, 0.0, 607.571238
IDLE, 0.0, 0.0, 0.0, 607.593523
IDLE, 0.0, 0.0, 0.0, 607.615271
IDLE, 0.0, 0.0, 0.0, 607.642902
IDLE, 0.0, 0.0, 0.0, 607.659965
IDLE, 0.0, 0.0, 0.0, 607.681232
IDLE, 0.0, 0.0, 0.0, 607.709382
IDLE, 0.0, 0.0, 0.0, 607.725758
IDLE, 0.0, 0.0, 0.0, 607.750198
IDLE, 0.0, 0.0, 0.0, 607.776887
IDLE, 0.0, 0.0, 0.0, 607.801015
IDLE, 0.0, 0.0, 0.0, 607.828734
IDLE, 0.0, 0.0, 0.0, 607.845125
IDLE, 0.0, 0.0, 0.0, 607.867911
IDLE, 0.0, 0.0, 0.0, 607.88963
IDLE, 0.0, 0.0, 0.0, 607.906819
IDLE, 0.0, 0.0, 0.0, 607.923123
IDLE, 0.0, 0.0, 0.0, 607.931501
IDLE, 0.0, 0.0, 0.0, 607.946267
IDLE, 0.0, 0.0, 0.0, 607.970261
IDLE, 0.0, 0.0, 0.0, 607.992005
IDLE, 0.0, 0.0, 0.0, 608.021114
IDLE, 0.0, 0.0, 0.0, 608.04482
IDLE, 0.0, 0.0, 0.0, 608.069354
IDLE, 0.0, 0.0, 0.0, 608.092154
IDLE, 0.0, 0.0, 0.0, 608.115317
IDLE, 0.0, 0.0, 0.0, 608.136587
IDLE, 0.0, 0.0, 0.0, 608.169538
IDLE, 0.0, 0.0, 0.0, 608.187791
IDLE, 0.0, 0.0, 0.0, 608.208152
IDLE, 0.0, 0.0, 0.0, 608.233265
IDLE, 0.0, 0.0, 0.0, 608.256302
IDLE, 0.0, 0.0, 0.0, 608.279623
IDLE, 0.0, 0.0, 0.0, 608.307705
IDLE, 0.0, 0.0, 0.0, 608.330124
IDLE, 0.0, 0.0, 0.0, 608.352304
IDLE, 0.0, 0.0, 0.0, 608.375785
IDLE, 0.0, 0.0, 0.0, 608.39846
IDLE, 0.0, 0.0, 0.0, 608.422351
IDLE, 0.0, 0.0, 0.0, 608.443728
IDLE, 0.0, 0.0, 0.0, 608.47227
IDLE, 0.0, 0.0, 0.0, 608.489283
IDLE, 0.0, 0.0, 0.0, 608.50467
IDLE, 0.0, 0.0, 0.0, 608.513362
IDLE, 0.0, 0.0, 0.0, 608.532465
IDLE, 0.0, 0.0, 0.0, 608.560891
IDLE, 0.0, 0.0, 0.0, 608.583611
IDLE, 0.0, 0.0, 0.0, 608.599737
IDLE, 0.0, 0.0, 0.0, 608.619469
IDLE, 0.0, 0.0, 0.0, 608.638222
IDLE, 0.0, 0.0, 0.0, 608.661994
IDLE, 0.0, 0.0, 0.0, 608.685035
IDLE, 0.0, 0.0, 0.0, 608.69993
IDLE, 0.0, 0.0, 0.0, 608.726107
IDLE, 0.0, 0.0, 0.0, 608.745004
IDLE, 0.0, 0.0, 0.0, 608.762829
IDLE, 0.0, 0.0, 0.0, 608.785795
IDLE, 0.0, 0.0, 0.0, 608.806708
IDLE, 0.0, 0.0, 0.0, 608.822117
IDLE, 0.0, 0.0, 0.0, 608.842561
IDLE, 0.0, 0.0, 0.0, 608.863949
IDLE, 0.0, 0.0, 0.0, 608.88875
IDLE, 0.0, 0.0, 0.0, 608.905581
IDLE, 0.0, 0.0, 0.0, 608.929391
IDLE, 0.0, 0.0, 0.0, 608.94976
IDLE, 0.0, 0.0, 0.0, 608.968144
IDLE, 0.0, 0.0, 0.0, 608.990084
IDLE, 0.0, 0.0, 0.0, 609.010668
IDLE, 0.0, 0.0, 0.0, 609.03078
IDLE, 0.0, 0.0, 0.0, 609.049508
IDLE, 0.0, 0.0, 0.0, 609.073446
IDLE, 0.0, 0.0, 0.0, 609.093984
IDLE, 0.0, 0.0, 0.0, 609.114182
IDLE, 0.0, 0.0, 0.0, 609.132188
IDLE, 0.0, 0.0, 0.0, 609.152775
IDLE, 0.0, 0.0, 0.0, 609.172894
IDLE, 0.0, 0.0, 0.0, 609.193044
IDLE, 0.0, 0.0, 0.0, 609.210734
IDLE, 0.0, 0.0, 0.0, 609.22898
IDLE, 0.0, 0.0, 0.0, 609.250423
IDLE, 0.0, 0.0, 0.0, 609.272646
IDLE, 0.0, 0.0, 0.0, 609.292235
IDLE, 0.0, 0.0, 0.0, 609.317084
IDLE, 0.0, 0.0, 0.0, 609.338499
IDLE, 0.0, 0.0, 0.0, 609.353738
IDLE, 0.0, 0.0, 0.0, 609.371666
IDLE, 0.0, 0.0, 0.0, 609.394791
IDLE, 0.0, 0.0, 0.0, 609.423039
IDLE, 0.0, 0.0, 0.0, 609.445151
IDLE, 0.0, 0.0, 0.0, 609.466534
IDLE, 0.0, 0.0, 0.0, 609.486862
IDLE, 0.0, 0.0, 0.0, 609.500486
IDLE, 0.0, 0.0, 0.0, 609.528832
IDLE, 0.0, 0.0, 0.0, 609.54237
IDLE, 0.0, 0.0, 0.0, 609.562719
IDLE, 0.0, 0.0, 0.0, 609.59025
IDLE, 0.0, 0.0, 0.0, 609.610538
IDLE, 0.0, 0.0, 0.0, 609.633318
IDLE, 0.0, 0.0, 0.0, 609.654453
IDLE, 0.0, 0.0, 0.0, 609.678176
IDLE, 0.0, 0.0, 0.0, 609.696659
IDLE, 0.0, 0.0, 0.0, 609.715779
IDLE, 0.0, 0.0, 0.0, 609.733311
IDLE, 0.0, 0.0, 0.0, 609.761927
IDLE, 0.0, 0.0, 0.0, 609.785828
IDLE, 0.0, 0.0, 0.0, 609.80151
IDLE, 0.0, 0.0, 0.0, 609.829943
IDLE, 0.0, 0.0, 0.0, 609.846994
IDLE, 0.0, 0.0, 0.0, 609.86238
IDLE, 0.0, 0.0, 0.0, 609.893021
IDLE, 0.0, 0.0, 0.0, 609.911866
IDLE, 0.0, 0.0, 0.0, 609.932228
IDLE, 0.0, 0.0, 0.0, 609.954031
IDLE, 0.0, 0.0, 0.0, 609.97571
IDLE, 0.0, 0.0, 0.0, 609.995852
IDLE, 0.0, 0.0, 0.0, 610.017141
IDLE, 0.0, 0.0, 0.0, 610.042433
IDLE, 0.0, 0.0, 0.0, 610.065479
IDLE, 0.0, 0.0, 0.0, 610.085898
IDLE, 0.0, 0.0, 0.0, 610.098661
IDLE, 0.0, 0.0, 0.0, 610.125409
IDLE, 0.0, 0.0, 0.0, 610.142573
IDLE, 0.0, 0.0, 0.0, 610.162254
IDLE, 0.0, 0.0, 0.0, 610.184904
IDLE, 0.0, 0.0, 0.0, 610.196895
IDLE, 0.0, 0.0, 0.0, 610.21876
IDLE, 0.0, 0.0, 0.0, 610.237616
IDLE, 0.0, 0.0, 0.0, 610.255813
IDLE, 0.0, 0.0, 0.0, 610.273741
IDLE, 0.0, 0.0, 0.0, 610.29525
IDLE, 0.0, 0.0, 0.0, 610.320349
IDLE, 0.0, 0.0, 0.0, 610.341072
IDLE, 0.0, 0.0, 0.0, 610.355419
IDLE, 0.0, 0.0, 0.0, 610.37326
IDLE, 0.0, 0.0, 0.0, 610.396044
IDLE, 0.0, 0.0, 0.0, 610.421313
IDLE, 0.0, 0.0, 0.0, 610.441208
IDLE, 0.0, 0.0, 0.0, 610.462457
IDLE, 0.0, 0.0, 0.0, 610.488456
IDLE, 0.0, 0.0, 0.0, 610.506705
IDLE, 0.0, 0.0, 0.0, 610.528957
IDLE, 0.0, 0.0, 0.0, 610.552967
IDLE, 0.0, 0.0, 0.0, 610.575048
IDLE, 0.0, 0.0, 0.0, 610.598846
IDLE, 0.0, 0.0, 0.0, 610.617613
IDLE, 0.0, 0.0, 0.0, 610.632833
IDLE, 0.0, 0.0, 0.0, 610.655648
IDLE, 0.0, 0.0, 0.0, 610.682928
IDLE, 0.0, 0.0, 0.0, 610.700637
IDLE, 0.0, 0.0, 0.0, 610.718167
IDLE, 0.0, 0.0, 0.0, 610.745479
IDLE, 0.0, 0.0, 0.0, 610.759857
IDLE, 0.0, 0.0, 0.0, 610.775579
IDLE, 0.0, 0.0, 0.0, 610.792496
IDLE, 0.0, 0.0, 0.0, 610.822052
IDLE, 0.0, 0.0, 0.0, 610.839216
IDLE, 0.0, 0.0, 0.0, 610.862035
IDLE, 0.0, 0.0, 0.0, 610.876589
IDLE, 0.0, 0.0, 0.0, 610.895874
IDLE, 0.0, 0.0, 0.0, 610.912425
IDLE, 0.0, 0.0, 0.0, 610.939678
IDLE, 0.0, 0.0, 0.0, 610.966163
IDLE, 0.0, 0.0, 0.0, 610.984972
IDLE, 0.0, 0.0, 0.0, 611.002846
IDLE, 0.0, 0.0, 0.0, 611.029637
IDLE, 0.0, 0.0, 0.0, 611.047182
IDLE, 0.0, 0.0, 0.0, 611.07239
IDLE, 0.0, 0.0, 0.0, 611.091017
IDLE, 0.0, 0.0, 0.0, 611.112377
IDLE, 0.0, 0.0, 0.0, 611.132534
IDLE, 0.0, 0.0, 0.0, 611.153969
IDLE, 0.0, 0.0, 0.0, 611.173453
IDLE, 0.0, 0.0, 0.0, 611.191053
IDLE, 0.0, 0.0, 0.0, 611.211303
IDLE, 0.0, 0.0, 0.0, 611.232303
IDLE, 0.0, 0.0, 0.0, 611.260366
IDLE, 0.0, 0.0, 0.0, 611.279317
IDLE, 0.0, 0.0, 0.0, 611.297273
IDLE, 0.0, 0.0, 0.0, 611.323508
IDLE, 0.0, 0.0, 0.0, 611.337748
IDLE, 0.0, 0.0, 0.0, 611.366648
IDLE, 0.0, 0.0, 0.0, 611.383314
IDLE, 0.0, 0.0, 0.0, 611.405106
IDLE, 0.0, 0.0, 0.0, 611.42606
IDLE, 0.0, 0.0, 0.0, 611.44462
IDLE, 0.0, 0.0, 0.0, 611.465579
IDLE, 0.0, 0.0, 0.0, 611.484645
IDLE, 0.0, 0.0, 0.0, 611.513409
IDLE, 0.0, 0.0, 0.0, 611.532874
IDLE, 0.0, 0.0, 0.0, 611.552424
IDLE, 0.0, 0.0, 0.0, 611.573144
IDLE, 0.0, 0.0, 0.0, 611.589343
IDLE, 0.0, 0.0, 0.0, 611.610817
IDLE, 0.0, 0.0, 0.0, 611.631091
IDLE, 0.0, 0.0, 0.0, 611.652589
IDLE, 0.0, 0.0, 0.0, 611.670302
IDLE, 0.0, 0.0, 0.0, 611.691662
IDLE, 0.0, 0.0, 0.0, 611.713064
IDLE, 0.0, 0.0, 0.0, 611.740709
IDLE, 0.0, 0.0, 0.0, 611.756854
IDLE, 0.0, 0.0, 0.0, 611.786713
IDLE, 0.0, 0.0, 0.0, 611.80316
IDLE, 0.0, 0.0, 0.0, 611.829791
IDLE, 0.0, 0.0, 0.0, 611.846232
IDLE, 0.0, 0.0, 0.0, 611.862919
IDLE, 0.0, 0.0, 0.0, 611.885414
IDLE, 0.0, 0.0, 0.0, 611.903135
IDLE, 0.0, 0.0, 0.0, 611.929949
IDLE, 0.0, 0.0, 0.0, 611.945531
IDLE, 0.0, 0.0, 0.0, 611.965725
IDLE, 0.0, 0.0, 0.0, 611.988398
IDLE, 0.0, 0.0, 0.0, 612.005415
IDLE, 0.0, 0.0, 0.0, 612.025464
IDLE, 0.0, 0.0, 0.0, 612.04837
IDLE, 0.0, 0.0, 0.0, 612.068142
IDLE, 0.0, 0.0, 0.0, 612.088403
IDLE, 0.0, 0.0, 0.0, 612.107098
IDLE, 0.0, 0.0, 0.0, 612.124391
IDLE, 0.0, 0.0, 0.0, 612.147185
IDLE, 0.0, 0.0, 0.0, 612.168912
IDLE, 0.0, 0.0, 0.0, 612.190643
IDLE, 0.0, 0.0, 0.0, 612.206504
IDLE, 0.0, 0.0, 0.0, 612.22886
IDLE, 0.0, 0.0, 0.0, 612.250053
IDLE, 0.0, 0.0, 0.0, 612.2692
IDLE, 0.0, 0.0, 0.0, 612.290479
IDLE, 0.0, 0.0, 0.0, 612.310871
IDLE, 0.0, 0.0, 0.0, 612.333717
IDLE, 0.0, 0.0, 0.0, 612.353244
IDLE, 0.0, 0.0, 0.0, 612.373023
IDLE, 0.0, 0.0, 0.0, 612.392955
IDLE, 0.0, 0.0, 0.0, 612.418529
IDLE, 0.0, 0.0, 0.0, 612.447357
IDLE, 0.0, 0.0, 0.0, 612.463107
IDLE, 0.0, 0.0, 0.0, 612.485608
IDLE, 0.0, 0.0, 0.0, 612.509488
IDLE, 0.0, 0.0, 0.0, 612.531067
IDLE, 0.0, 0.0, 0.0, 612.554308
IDLE, 0.0, 0.0, 0.0, 612.57571
IDLE, 0.0, 0.0, 0.0, 612.596875
IDLE, 0.0, 0.0, 0.0, 612.619377
IDLE, 0.0, 0.0, 0.0, 612.64574
IDLE, 0.0, 0.0, 0.0, 612.658549
IDLE, 0.0, 0.0, 0.0, 612.671565
IDLE, 0.0, 0.0, 0.0, 612.704428
IDLE, 0.0, 0.0, 0.0, 612.723689
IDLE, 0.0, 0.0, 0.0, 612.748505
IDLE, 0.0, 0.0, 0.0, 612.764609
IDLE, 0.0, 0.0, 0.0, 612.78471
IDLE, 0.0, 0.0, 0.0, 612.807077
IDLE, 0.0, 0.0, 0.0, 612.820451
IDLE, 0.0, 0.0, 0.0, 612.846902
IDLE, 0.0, 0.0, 0.0, 612.866679
IDLE, 0.0, 0.0, 0.0, 612.885431
IDLE, 0.0, 0.0, 0.0, 612.9101
IDLE, 0.0, 0.0, 0.0, 612.931588
IDLE, 0.0, 0.0, 0.0, 612.947459
IDLE, 0.0, 0.0, 0.0, 612.97222
IDLE, 0.0, 0.0, 0.0, 612.99233
IDLE, 0.0, 0.0, 0.0, 613.01328
IDLE, 0.0, 0.0, 0.0, 613.032134
IDLE, 0.0, 0.0, 0.0, 613.053632
IDLE, 0.0, 0.0, 0.0, 613.079538
IDLE, 0.0, 0.0, 0.0, 613.10151
IDLE, 0.0, 0.0, 0.0, 613.121957
IDLE, 0.0, 0.0, 0.0, 613.141437
IDLE, 0.0, 0.0, 0.0, 613.169269
IDLE, 0.0, 0.0, 0.0, 613.190034
IDLE, 0.0, 0.0, 0.0, 613.20831
IDLE, 0.0, 0.0, 0.0, 613.229853
IDLE, 0.0, 0.0, 0.0, 613.250995
IDLE, 0.0, 0.0, 0.0, 613.272911
IDLE, 0.0, 0.0, 0.0, 613.291729
IDLE, 0.0, 0.0, 0.0, 613.302981
IDLE, 0.0, 0.0, 0.0, 613.310407
IDLE, 0.0, 0.0, 0.0, 613.3254
IDLE, 0.0, 0.0, 0.0, 613.348094
IDLE, 0.0, 0.0, 0.0, 613.368182
IDLE, 0.0, 0.0, 0.0, 613.388838
IDLE, 0.0, 0.0, 0.0, 613.408891
IDLE, 0.0, 0.0, 0.0, 613.432212
IDLE, 0.0, 0.0, 0.0, 613.452805
IDLE, 0.0, 0.0, 0.0, 613.472068
IDLE, 0.0, 0.0, 0.0, 613.496152
IDLE, 0.0, 0.0, 0.0, 613.522785
IDLE, 0.0, 0.0, 0.0, 613.57174
IDLE, 0.0, 0.0, 0.0, 613.637359
IDLE, 0.0, 0.0, 0.0, 613.651025
IDLE, 0.0, 0.0, 0.0, 613.665746
IDLE, 0.0, 0.0, 0.0, 613.690474
IDLE, 0.0, 0.0, 0.0, 613.709717
IDLE, 0.0, 0.0, 0.0, 613.729924
IDLE, 0.0, 0.0, 0.0, 613.748358
IDLE, 0.0, 0.0, 0.0, 613.760476
IDLE, 0.0, 0.0, 0.0, 613.779245
IDLE, 0.0, 0.0, 0.0, 613.797072
IDLE, 0.0, 0.0, 0.0, 613.81454
IDLE, 0.0, 0.0, 0.0, 613.833236
IDLE, 0.0, 0.0, 0.0, 613.853249
IDLE, 0.0, 0.0, 0.0, 613.876602
IDLE, 0.0, 0.0, 0.0, 613.902809
IDLE, 0.0, 0.0, 0.0, 613.919821
IDLE, 0.0, 0.0, 0.0, 613.941548
IDLE, 0.0, 0.0, 0.0, 613.953584
IDLE, 0.0, 0.0, 0.0, 613.975139
IDLE, 0.0, 0.0, 0.0, 613.998619
IDLE, 0.0, 0.0, 0.0, 614.018266
IDLE, 0.0, 0.0, 0.0, 614.036162
IDLE, 0.0, 0.0, 0.0, 614.055065
IDLE, 0.0, 0.0, 0.0, 614.081416
IDLE, 0.0, 0.0, 0.0, 614.10308
IDLE, 0.0, 0.0, 0.0, 614.120322
IDLE, 0.0, 0.0, 0.0, 614.146688
IDLE, 0.0, 0.0, 0.0, 614.163874
IDLE, 0.0, 0.0, 0.0, 614.184091
IDLE, 0.0, 0.0, 0.0, 614.209247
IDLE, 0.0, 0.0, 0.0, 614.22728
IDLE, 0.0, 0.0, 0.0, 614.249035
IDLE, 0.0, 0.0, 0.0, 614.264443
IDLE, 0.0, 0.0, 0.0, 614.287512
IDLE, 0.0, 0.0, 0.0, 614.310016
IDLE, 0.0, 0.0, 0.0, 614.329147
IDLE, 0.0, 0.0, 0.0, 614.347984
IDLE, 0.0, 0.0, 0.0, 614.368997
IDLE, 0.0, 0.0, 0.0, 
